code,name,nav_final,bh_final,excess,dd,bh_dd,jul_strat,jul_bh,trim_acc,trim_n,ann_ret_strat,ann_ret_bh
688648,中邮科技,0.607646799533595,0.516413130504403,0.17666798855420307,-0.5150357166494811,-0.6098442714126809,-0.11383925848533172,-0.13672094329028606,0.6259541984732825,131,-0.5817946099425813,-0.6854097681686593
603179,新泉股份,0.5674840613499861,0.4920738045738046,0.15324989071811257,-0.5731198084378288,-0.6537460225629155,-0.1935129968330659,-0.20208500400962326,0.6222222222222222,135,-0.6289615480067765,-0.7108967787768685
002335,科华数据,0.6032819034484781,0.5434329395413486,0.1101312775733494,-0.5351009253398038,-0.6110331274564851,-0.22648848679402844,-0.2665670154459391,0.6030534351145038,131,-0.5870375901071254,-0.6560419893416506
300775,三角防务,0.7489178631913499,0.7220593027044633,0.0371971670280935,-0.5231820908815239,-0.5884870532848281,-0.06848432575940921,-0.027852650494160303,0.582089552238806,134,-0.3970798040380171,-0.43440896322815215
000547,航天发展,0.5688884444133679,0.49546553808948013,0.14818973405699865,-0.5909188689510163,-0.6712499999999999,-0.19903459536525692,-0.246639089968976,0.6115107913669064,139,-0.6273531569386536,-0.7074005252321689
688335,复洁科技,0.8272364264807919,0.7407407407407411,0.11676917574906853,-0.48868298700822443,-0.5884393063583814,-0.18222792240232033,-0.22011541632316556,0.6131386861313869,137,-0.2824504651076215,-0.40855290211837936
300724,捷佳伟创,0.7081580444775942,0.6203164029975019,0.1416078005605248,-0.5409676800849966,-0.6356804333107651,-0.18902294024203914,-0.2221778487752929,0.5271317829457365,129,-0.4533267319419114,-0.56641603319918
300118,东方日升,0.8088677215164963,0.7275242047026278,0.11180867425176233,-0.5351598262088072,-0.6270833333333333,-0.11536978220851701,-0.16282894736842113,0.6240601503759399,133,-0.3101008123143505,-0.4268965379282049
002342,巨力索具,0.9916684746815526,0.9700115340253743,0.022326477466000805,-0.604243303175356,-0.6905728461885431,-0.2616714707314366,-0.31733333333333336,0.562962962962963,135,-0.014534584453714805,-0.05188815564935512
600343,航天动力,0.5312982273911236,0.4530531845042678,0.17270608741548044,-0.5788423213784222,-0.6606854838709679,-0.31703583601842233,-0.38696537678207765,0.5714285714285714,133,-0.6693700875180784,-0.7498151093300353
601212,白银有色,1.080202561640307,0.959349593495936,0.12597385662506455,-0.5895325738301266,-0.7057274522712311,0.0030926825811108394,2.220446049250313e-16,0.5648854961832062,131,0.14454824819417,-0.07005006636663658
603920,世运电路,0.7050671079726473,0.6850902184235522,0.029159501934013177,-0.5017809988217425,-0.5540464063384269,-0.25646656783028376,-0.31296215745976486,0.5434782608695652,138,-0.4574955610209207,-0.484108239208744
688286,敏芯股份,0.6088825345892012,0.5495386109762023,0.10798863342391929,-0.6389372843834542,-0.7254181354533864,-0.6304259765969853,-0.7173929348233707,0.515625,128,-0.5803051362257374,-0.6492506535940535
603626,科森科技,0.8112334610015793,0.790080160320641,0.026773613290521858,-0.5186087983789442,-0.5691375623663577,-0.28579070666424555,-0.3308080808080811,0.5407407407407407,135,-0.3065658153455648,-0.3378985733638551
301489,思泉新材,0.5960596578232795,0.4878287222602403,0.2218625731211079,-0.6024915279051439,-0.6973571428571429,-0.41880116496238307,-0.4939082656473961,0.553030303030303,132,-0.5956503923799797,-0.715247272748306
688157,松井股份,0.5447742189707853,0.5124668435013265,0.06304285999992709,-0.5653032842972954,-0.6109796497870325,-0.29552164910690015,-0.3028196214754735,0.6212121212121212,132,-0.6545549636251049,-0.6896047255708291
603097,江苏华辰,0.832703083755165,0.7578538651606073,0.09876471182039226,-0.5519413808688702,-0.6481347773766548,-0.23892043287415043,-0.29962686567164176,0.4852941176470588,136,-0.2741317462192886,-0.3844340733776719
603596,伯特利,0.5319012324630417,0.5162343900096061,0.03034831223302259,-0.5784895928187763,-0.6137023748505039,0.06228532451120605,0.07640270592916876,0.5348837209302325,129,-0.6687131144400099,-0.6856002934393419
600410,华胜天成,0.906194811027284,0.8412868632707771,0.07715316925805338,-0.5182271295402013,-0.6064871481028152,-0.09731115521127154,-0.12453760789149171,0.5378787878787878,132,-0.1583379427392977,-0.26098681303303783
688639,华恒生物,0.6255959140359323,0.5425914817036599,0.15297776528236362,-0.5362029621881581,-0.6274794388001932,0.03770985910137781,0.05070250458155168,0.6153846153846154,130,-0.5599375308596919,-0.6569734780554577
688281,华秦科技,0.7460502808845102,0.6655336505778378,0.12098055483259995,-0.5147223134383956,-0.60777514144917,-0.03940832936233629,-0.05284872298624743,0.5681818181818182,132,-0.4011139847438323,-0.5096033063951135
600418,江淮汽车,0.5466061976785899,0.47221119491861835,0.1575460377909781,-0.5764403028508385,-0.6611456176673569,0.0024621031817115835,-0.0027311744049942632,0.6716417910447762,134,-0.6525194779376347,-0.7310085425475239
603612,索通发展,0.7769040144276846,0.6911412609736632,0.12408860286130352,-0.4825279413640119,-0.5871275997751546,-0.031050231462690925,-0.035195530726256696,0.5671641791044776,134,-0.35710079354150026,-0.4761077947964897
688109,品茗科技,0.6204784758921082,0.5636281926447454,0.10086486799143413,-0.5256611840004043,-0.591931216931217,-0.09953561043116055,-0.1178580579041768,0.6044776119402985,134,-0.5662177659712191,-0.6333621988513667
688283,坤恒顺维,0.7272980792630526,0.6477659333182119,0.12277914267184986,-0.5015823700823645,-0.5961895127297258,-0.18706005350802823,-0.22477876106194716,0.5955882352941176,136,-0.4272082276161919,-0.532284586258496
603499,翔港科技,0.7130110664428727,0.6143540669856461,0.16058654896075053,-0.4842812914765846,-0.5871377530766178,-0.1870145814801778,-0.2239115411195578,0.5434782608695652,138,-0.44675375709553045,-0.573682862834511
688480,赛恩斯,1.4868213739684135,1.5662857142857147,-0.05073425594865999,-0.4747166218965605,-0.562702702702703,-0.10055844596785457,-0.13464219330854976,0.5294117647058824,136,1.001948460438542,1.1929272637568151
601226,华电科工,0.8448166436522248,0.8040712468193372,0.05067386378267358,-0.48141628209961684,-0.5608798114689715,-0.019284025305501107,-0.017107309486780964,0.582089552238806,134,-0.2555521033282756,-0.317244147691662
000603,盛达资源,1.2189229003009319,1.1369065849923425,0.07213988940801297,-0.6116570487195674,-0.7249262536873156,-0.002738792466573492,0.01219992129083014,0.5588235294117647,136,0.41402931654387265,0.25175221449079843
688489,三未信安,0.5875951450847242,0.5197368421052622,0.13056281079592713,-0.5042704876947268,-0.5792946999381323,-0.010998025740395212,-0.02850877192982515,0.5648854961832062,131,-0.6056454573002099,-0.6818579092253361
603119,浙江荣泰,0.5326026458545595,0.46283551273227763,0.15073850472368133,-0.5760765338930247,-0.6507910484465942,-0.24619447666552186,-0.28829880361832516,0.583941605839416,137,-0.6679482225867638,-0.7402852111835891
603878,武进不锈,0.7016268744550458,0.6122448979591835,0.14599056160990842,-0.45920550739621935,-0.5512953367875646,-0.03544968977259877,-0.04588910133843227,0.6615384615384615,130,-0.46211940440789234,-0.5762408822839109
000592,平潭发展,0.5124342769426117,0.4405778069599475,0.16309598179373697,-0.5856586630689822,-0.6632522407170294,-0.0959268479240929,-0.12056737588652444,0.664179104477612,134,-0.6896392438309581,-0.7617463407898014
