observation_date,DEXTHUS
2003-08-12,41.8200
2003-08-13,41.7800
2003-08-14,41.6800
2003-08-15,41.6400
2003-08-18,41.6200
2003-08-19,41.6500
2003-08-20,41.6700
2003-08-21,41.5300
2003-08-22,41.3700
2003-08-25,41.3700
2003-08-26,41.3800
2003-08-27,41.2500
2003-08-28,41.1400
2003-08-29,41.1200
2003-09-01,
2003-09-02,41.0100
2003-09-03,40.8500
2003-09-04,40.8600
2003-09-05,40.7200
2003-09-08,40.7300
2003-09-09,40.4800
2003-09-10,40.4100
2003-09-11,40.8100
2003-09-12,40.8000
2003-09-15,40.7300
2003-09-16,40.4900
2003-09-17,40.6500
2003-09-18,40.4800
2003-09-19,40.4100
2003-09-22,40.1500
2003-09-23,40.1100
2003-09-24,40.0800
2003-09-25,40.0900
2003-09-26,40.1500
2003-09-29,40.0800
2003-09-30,40.0500
2003-10-01,39.7400
2003-10-02,39.6000
2003-10-03,39.6000
2003-10-06,39.6300
2003-10-07,39.3900
2003-10-08,39.2400
2003-10-09,39.1500
2003-10-10,39.0900
2003-10-13,
2003-10-14,40.1000
2003-10-15,39.8700
2003-10-16,39.8300
2003-10-17,39.9500
2003-10-20,39.9700
2003-10-21,40.0200
2003-10-22,39.9500
2003-10-23,39.8900
2003-10-24,39.9200
2003-10-27,39.9900
2003-10-28,39.9800
2003-10-29,39.9500
2003-10-30,39.9200
2003-10-31,39.9500
2003-11-03,39.9600
2003-11-04,39.9400
2003-11-05,39.8800
2003-11-06,39.9500
2003-11-07,39.9500
2003-11-10,39.9100
2003-11-11,
2003-11-12,39.9900
2003-11-13,39.9100
2003-11-14,39.9200
2003-11-17,39.9500
2003-11-18,39.9600
2003-11-19,39.9300
2003-11-20,39.9100
2003-11-21,39.9500
2003-11-24,39.9200
2003-11-25,39.9300
2003-11-26,39.9200
2003-11-27,
2003-11-28,39.9500
2003-12-01,39.9300
2003-12-02,39.9300
2003-12-03,39.9300
2003-12-04,39.9100
2003-12-05,39.9200
2003-12-08,39.9000
2003-12-09,39.8000
2003-12-10,39.8200
2003-12-11,39.7900
2003-12-12,39.6300
2003-12-15,39.7300
2003-12-16,39.6400
2003-12-17,39.6800
2003-12-18,39.6800
2003-12-19,39.6500
2003-12-22,39.6500
2003-12-23,39.6200
2003-12-24,39.6600
2003-12-25,
2003-12-26,39.5800
2003-12-29,39.6500
2003-12-30,39.6600
2003-12-31,39.6300
2004-01-01,
2004-01-02,39.5400
2004-01-05,39.3200
2004-01-06,39.1300
2004-01-07,39.0300
2004-01-08,39.0000
2004-01-09,39.0000
2004-01-12,38.8910
2004-01-13,38.9600
2004-01-14,38.9600
2004-01-15,39.0400
2004-01-16,39.1100
2004-01-19,
2004-01-20,39.1000
2004-01-21,39.1000
2004-01-22,39.0500
2004-01-23,39.1500
2004-01-26,39.3200
2004-01-27,39.1300
2004-01-28,39.1200
2004-01-29,39.2800
2004-01-30,39.2500
2004-02-02,39.2400
2004-02-03,39.1000
2004-02-04,39.0400
2004-02-05,39.0200
2004-02-06,39.0700
2004-02-09,39.0400
2004-02-10,38.9600
2004-02-11,38.9900
2004-02-12,38.8700
2004-02-13,38.9700
2004-02-16,
2004-02-17,39.0200
2004-02-18,39.0600
2004-02-19,39.1900
2004-02-20,39.2000
2004-02-23,39.2700
2004-02-24,39.2200
2004-02-25,39.2700
2004-02-26,39.3500
2004-02-27,39.3200
2004-03-01,39.2800
2004-03-02,39.3500
2004-03-03,39.5400
2004-03-04,39.5400
2004-03-05,39.3800
2004-03-08,39.4300
2004-03-09,39.4200
2004-03-10,39.4700
2004-03-11,39.4400
2004-03-12,39.4500
2004-03-15,39.5000
2004-03-16,39.5000
2004-03-17,39.5300
2004-03-18,39.4000
2004-03-19,39.4400
2004-03-22,39.4700
2004-03-23,39.5100
2004-03-24,39.5100
2004-03-25,39.5800
2004-03-26,39.5600
2004-03-29,39.6200
2004-03-30,39.6000
2004-03-31,39.2800
2004-04-01,39.1600
2004-04-02,39.1900
2004-04-05,39.1200
2004-04-06,39.1400
2004-04-07,39.0600
2004-04-08,39.1400
2004-04-09,39.2200
2004-04-12,39.2200
2004-04-13,39.2500
2004-04-14,39.4500
2004-04-15,39.6200
2004-04-16,39.3600
2004-04-19,39.4000
2004-04-20,39.4200
2004-04-21,39.6500
2004-04-22,39.7000
2004-04-23,39.6000
2004-04-26,39.7200
2004-04-27,39.6700
2004-04-28,39.8000
2004-04-29,40.0300
2004-04-30,40.0400
2004-05-03,39.9800
2004-05-04,39.9500
2004-05-05,39.7900
2004-05-06,39.9300
2004-05-07,40.1900
2004-05-10,40.6100
2004-05-11,40.7000
2004-05-12,40.5900
2004-05-13,40.8300
2004-05-14,40.8200
2004-05-17,40.9300
2004-05-18,40.8600
2004-05-19,40.7200
2004-05-20,40.8800
2004-05-21,40.7500
2004-05-24,40.7900
2004-05-25,40.8300
2004-05-26,40.8100
2004-05-27,40.6300
2004-05-28,40.6100
2004-05-31,
2004-06-01,40.7000
2004-06-02,40.6500
2004-06-03,40.7400
2004-06-04,40.7000
2004-06-07,40.5500
2004-06-08,40.5800
2004-06-09,40.6000
2004-06-10,40.6700
2004-06-11,40.7200
2004-06-14,41.1200
2004-06-15,40.9300
2004-06-16,41.0100
2004-06-17,40.8800
2004-06-18,40.9700
2004-06-21,40.9100
2004-06-22,40.9800
2004-06-23,41.0300
2004-06-24,40.8500
2004-06-25,40.8700
2004-06-28,40.9000
2004-06-29,40.9200
2004-06-30,40.9100
2004-07-01,40.8300
2004-07-02,40.7000
2004-07-05,
2004-07-06,40.7900
2004-07-07,40.7600
2004-07-08,40.8000
2004-07-09,40.8000
2004-07-12,40.6900
2004-07-13,40.7400
2004-07-14,40.7900
2004-07-15,40.9200
2004-07-16,40.8300
2004-07-19,40.7800
2004-07-20,40.8300
2004-07-21,41.0900
2004-07-22,41.0800
2004-07-23,41.1500
2004-07-26,41.2400
2004-07-27,41.4300
2004-07-28,41.5000
2004-07-29,41.4800
2004-07-30,41.3900
2004-08-02,41.4200
2004-08-03,41.3800
2004-08-04,41.5800
2004-08-05,41.4500
2004-08-06,41.3800
2004-08-09,41.4100
2004-08-10,41.4400
2004-08-11,41.5400
2004-08-12,41.5500
2004-08-13,41.5500
2004-08-16,41.5500
2004-08-17,41.5300
2004-08-18,41.5100
2004-08-19,41.4500
2004-08-20,41.4680
2004-08-23,41.5200
2004-08-24,41.4700
2004-08-25,41.6800
2004-08-26,41.6800
2004-08-27,41.6000
2004-08-30,41.6500
2004-08-31,41.6500
2004-09-01,41.6400
2004-09-02,41.5200
2004-09-03,41.5800
2004-09-06,
2004-09-07,41.7000
2004-09-08,41.6900
2004-09-09,41.6000
2004-09-10,41.5700
2004-09-13,41.5300
2004-09-14,41.2600
2004-09-15,41.3300
2004-09-16,41.2300
2004-09-17,41.3000
2004-09-20,41.3300
2004-09-21,41.2900
2004-09-22,41.4100
2004-09-23,41.4000
2004-09-24,41.4300
2004-09-27,41.5400
2004-09-28,41.6500
2004-09-29,41.5100
2004-09-30,41.4400
2004-10-01,41.3600
2004-10-04,41.4200
2004-10-05,41.4700
2004-10-06,41.4400
2004-10-07,41.4300
2004-10-08,41.3400
2004-10-11,
2004-10-12,41.3600
2004-10-13,41.4000
2004-10-14,41.4700
2004-10-15,41.4500
2004-10-18,41.4900
2004-10-19,41.3500
2004-10-20,41.2800
2004-10-21,41.2500
2004-10-22,41.2200
2004-10-25,41.0600
2004-10-26,40.9700
2004-10-27,41.0600
2004-10-28,41.0200
2004-10-29,41.0300
2004-11-01,41.0500
2004-11-02,41.0700
2004-11-03,41.1300
2004-11-04,40.9400
2004-11-05,40.8500
2004-11-08,40.6800
2004-11-09,40.5600
2004-11-10,40.6900
2004-11-11,
2004-11-12,40.3100
2004-11-15,40.3500
2004-11-16,40.2800
2004-11-17,40.1000
2004-11-18,40.1600
2004-11-19,39.9200
2004-11-22,39.8200
2004-11-23,39.8500
2004-11-24,39.6300
2004-11-25,
2004-11-26,39.3700
2004-11-29,39.4450
2004-11-30,39.4300
2004-12-01,39.3100
2004-12-02,39.2900
2004-12-03,39.0600
2004-12-06,39.1200
2004-12-07,39.1200
2004-12-08,39.4700
2004-12-09,39.6700
2004-12-10,39.6900
2004-12-13,39.3500
2004-12-14,39.5300
2004-12-15,39.2300
2004-12-16,39.2100
2004-12-17,39.1700
2004-12-20,39.0400
2004-12-21,38.9400
2004-12-22,39.0500
2004-12-23,39.0000
2004-12-24,38.9700
2004-12-27,39.0300
2004-12-28,39.0400
2004-12-29,39.1700
2004-12-30,38.9600
2004-12-31,38.8000
2005-01-03,38.8900
2005-01-04,39.1750
2005-01-05,39.0700
2005-01-06,39.2400
2005-01-07,39.1600
2005-01-10,39.1200
2005-01-11,39.0000
2005-01-12,38.8500
2005-01-13,38.6700
2005-01-14,38.6800
2005-01-17,
2005-01-18,38.4500
2005-01-19,38.4300
2005-01-20,38.5700
2005-01-21,38.5400
2005-01-24,38.4300
2005-01-25,38.6000
2005-01-26,38.4600
2005-01-27,38.4700
2005-01-28,38.4300
2005-01-31,38.5500
2005-02-01,38.6300
2005-02-02,38.4800
2005-02-03,38.5000
2005-02-04,38.3200
2005-02-07,38.2500
2005-02-08,38.5000
2005-02-09,38.5800
2005-02-10,38.5400
2005-02-11,38.5190
2005-02-14,38.3600
2005-02-15,38.3600
2005-02-16,38.5090
2005-02-17,38.5500
2005-02-18,38.5700
2005-02-21,
2005-02-22,38.3400
2005-02-23,38.4400
2005-02-24,38.4300
2005-02-25,38.3600
2005-02-28,38.2400
2005-03-01,38.2400
2005-03-02,38.3400
2005-03-03,38.4500
2005-03-04,38.4100
2005-03-07,38.3700
2005-03-08,38.3000
2005-03-09,38.3000
2005-03-10,38.2700
2005-03-11,38.2500
2005-03-14,38.3300
2005-03-15,38.4400
2005-03-16,38.4400
2005-03-17,38.4900
2005-03-18,38.5100
2005-03-21,38.5600
2005-03-22,38.6100
2005-03-23,38.6500
2005-03-24,38.9000
2005-03-25,38.9700
2005-03-28,39.1700
2005-03-29,39.2900
2005-03-30,39.2600
2005-03-31,39.1100
2005-04-01,39.2200
2005-04-04,39.4900
2005-04-05,39.5900
2005-04-06,39.5800
2005-04-07,39.5600
2005-04-08,39.6500
2005-04-11,39.6100
2005-04-12,39.6500
2005-04-13,39.4900
2005-04-14,39.7000
2005-04-15,39.6200
2005-04-18,39.4900
2005-04-19,39.5100
2005-04-20,39.3400
2005-04-21,39.5600
2005-04-22,39.4000
2005-04-25,39.4200
2005-04-26,39.5000
2005-04-27,39.5200
2005-04-28,39.6200
2005-04-29,39.4300
2005-05-02,39.5000
2005-05-03,39.5200
2005-05-04,39.4800
2005-05-05,39.4200
2005-05-06,39.4400
2005-05-09,39.5200
2005-05-10,39.4500
2005-05-11,39.4400
2005-05-12,39.4600
2005-05-13,39.5800
2005-05-16,39.8600
2005-05-17,39.8200
2005-05-18,39.8700
2005-05-19,39.9000
2005-05-20,40.0500
2005-05-23,40.0600
2005-05-24,40.0100
2005-05-25,40.1000
2005-05-26,40.3800
2005-05-27,40.3800
2005-05-30,
2005-05-31,40.5700
2005-06-01,40.6700
2005-06-02,40.6700
2005-06-03,40.6300
2005-06-06,40.5500
2005-06-07,40.5000
2005-06-08,40.5400
2005-06-09,40.6400
2005-06-10,40.7300
2005-06-13,40.9500
2005-06-14,40.9300
2005-06-15,40.8900
2005-06-16,40.9400
2005-06-17,41.0800
2005-06-20,41.1200
2005-06-21,41.1400
2005-06-22,41.1600
2005-06-23,41.0400
2005-06-24,41.0800
2005-06-27,41.1000
2005-06-28,41.1900
2005-06-29,41.2900
2005-06-30,41.3300
2005-07-01,41.3800
2005-07-04,
2005-07-05,41.5200
2005-07-06,41.5900
2005-07-07,41.7100
2005-07-08,42.0800
2005-07-11,41.9900
2005-07-12,41.7300
2005-07-13,41.8900
2005-07-14,41.8500
2005-07-15,41.7800
2005-07-18,41.7200
2005-07-19,41.9500
2005-07-20,42.1200
2005-07-21,41.3200
2005-07-22,41.3600
2005-07-25,41.3400
2005-07-26,41.5900
2005-07-27,41.6400
2005-07-28,41.7800
2005-07-29,41.6500
2005-08-01,41.5500
2005-08-02,41.2700
2005-08-03,41.2100
2005-08-04,41.1200
2005-08-05,41.1600
2005-08-08,41.1500
2005-08-09,41.1400
2005-08-10,40.8600
2005-08-11,40.8200
2005-08-12,40.8600
2005-08-15,40.9700
2005-08-16,41.1300
2005-08-17,41.2500
2005-08-18,41.3200
2005-08-19,41.2400
2005-08-22,41.0000
2005-08-23,40.9500
2005-08-24,41.1000
2005-08-25,41.0600
2005-08-26,41.0000
2005-08-29,41.2600
2005-08-30,41.3600
2005-08-31,41.2500
2005-09-01,41.0500
2005-09-02,41.0900
2005-09-05,
2005-09-06,41.1200
2005-09-07,41.0200
2005-09-08,40.9600
2005-09-09,40.9500
2005-09-12,40.8800
2005-09-13,40.9300
2005-09-14,40.9000
2005-09-15,40.9600
2005-09-16,41.0400
2005-09-19,41.1100
2005-09-20,41.0400
2005-09-21,41.0000
2005-09-22,41.0400
2005-09-23,41.0700
2005-09-26,41.2200
2005-09-27,41.2500
2005-09-28,41.1500
2005-09-29,41.0400
2005-09-30,41.0300
2005-10-03,41.1700
2005-10-04,41.0700
2005-10-05,41.0300
2005-10-06,40.9800
2005-10-07,40.8500
2005-10-10,
2005-10-11,40.9400
2005-10-12,40.9200
2005-10-13,40.9400
2005-10-14,40.8000
2005-10-17,40.8500
2005-10-18,40.8300
2005-10-19,40.9400
2005-10-20,40.9200
2005-10-21,40.9300
2005-10-24,40.8800
2005-10-25,40.8100
2005-10-26,40.8200
2005-10-27,40.7300
2005-10-28,40.7200
2005-10-31,40.7700
2005-11-01,40.8100
2005-11-02,40.8200
2005-11-03,40.8300
2005-11-04,40.9900
2005-11-07,40.9700
2005-11-08,41.1300
2005-11-09,41.1500
2005-11-10,41.1500
2005-11-11,
2005-11-14,41.1200
2005-11-15,41.1500
2005-11-16,41.1300
2005-11-17,41.1400
2005-11-18,41.1600
2005-11-21,41.2100
2005-11-22,41.2100
2005-11-23,41.1400
2005-11-24,
2005-11-25,41.2200
2005-11-28,41.2000
2005-11-29,41.2100
2005-11-30,41.2000
2005-12-01,41.2700
2005-12-02,41.3500
2005-12-05,41.3400
2005-12-06,41.3500
2005-12-07,41.2800
2005-12-08,41.2300
2005-12-09,41.2400
2005-12-12,41.2100
2005-12-13,41.1300
2005-12-14,40.9900
2005-12-15,40.9000
2005-12-16,40.9100
2005-12-19,40.9100
2005-12-20,40.9200
2005-12-21,40.9200
2005-12-22,40.9200
2005-12-23,40.8700
2005-12-26,
2005-12-27,40.9300
2005-12-28,40.9200
2005-12-29,41.0100
2005-12-30,40.9900
2006-01-02,
2006-01-03,40.7600
2006-01-04,40.4300
2006-01-05,40.2600
2006-01-06,39.8300
2006-01-09,39.7300
2006-01-10,39.7900
2006-01-11,39.6600
2006-01-12,39.4200
2006-01-13,39.4900
2006-01-16,
2006-01-17,39.7500
2006-01-18,39.4200
2006-01-19,39.2400
2006-01-20,39.1500
2006-01-23,39.1400
2006-01-24,39.3100
2006-01-25,39.0700
2006-01-26,38.9300
2006-01-27,39.0000
2006-01-30,39.1000
2006-01-31,38.8900
2006-02-01,39.2600
2006-02-02,39.3600
2006-02-03,39.4100
2006-02-06,39.4100
2006-02-07,39.5500
2006-02-08,39.7000
2006-02-09,39.5700
2006-02-10,39.1500
2006-02-13,39.2200
2006-02-14,39.3200
2006-02-15,39.3600
2006-02-16,39.2800
2006-02-17,39.3100
2006-02-20,
2006-02-21,39.3000
2006-02-22,39.5200
2006-02-23,39.2100
2006-02-24,39.3600
2006-02-27,39.1400
2006-02-28,39.0900
2006-03-01,38.8500
2006-03-02,38.6200
2006-03-03,38.8600
2006-03-06,38.7600
2006-03-07,39.0100
2006-03-08,39.1400
2006-03-09,39.1200
2006-03-10,39.1000
2006-03-13,39.1400
2006-03-14,39.1300
2006-03-15,39.1400
2006-03-16,39.0600
2006-03-17,38.9400
2006-03-20,38.7000
2006-03-21,38.8400
2006-03-22,38.9200
2006-03-23,39.0600
2006-03-24,39.0600
2006-03-27,38.8400
2006-03-28,38.9100
2006-03-29,38.9100
2006-03-30,38.8300
2006-03-31,38.8400
2006-04-03,38.8100
2006-04-04,38.4900
2006-04-05,38.2200
2006-04-06,38.2300
2006-04-07,38.1200
2006-04-10,37.9800
2006-04-11,38.0000
2006-04-12,38.0600
2006-04-13,38.0600
2006-04-14,38.0500
2006-04-17,37.9500
2006-04-18,37.8500
2006-04-19,37.7800
2006-04-20,37.8000
2006-04-21,37.8100
2006-04-24,37.5300
2006-04-25,37.6000
2006-04-26,37.6900
2006-04-27,37.5000
2006-04-28,37.5100
2006-05-01,37.4000
2006-05-02,37.5500
2006-05-03,37.6900
2006-05-04,37.7100
2006-05-05,37.6200
2006-05-08,37.5100
2006-05-09,37.5800
2006-05-10,37.5900
2006-05-11,37.6300
2006-05-12,37.9000
2006-05-15,38.2400
2006-05-16,38.0200
2006-05-17,38.0700
2006-05-18,38.1000
2006-05-19,38.1800
2006-05-22,38.4400
2006-05-23,38.2000
2006-05-24,38.5400
2006-05-25,38.3000
2006-05-26,38.3300
2006-05-29,
2006-05-30,38.1600
2006-05-31,38.0700
2006-06-01,38.1000
2006-06-02,38.0700
2006-06-05,38.1300
2006-06-06,38.2400
2006-06-07,38.2600
2006-06-08,38.4300
2006-06-09,38.3700
2006-06-12,38.4200
2006-06-13,38.4800
2006-06-14,38.3700
2006-06-15,38.3700
2006-06-16,38.4000
2006-06-19,38.4900
2006-06-20,38.3700
2006-06-21,38.3600
2006-06-22,38.4300
2006-06-23,38.4400
2006-06-26,38.4700
2006-06-27,38.4400
2006-06-28,38.4500
2006-06-29,38.4400
2006-06-30,38.1400
2006-07-03,38.0000
2006-07-04,
2006-07-05,38.1900
2006-07-06,38.1500
2006-07-07,37.8100
2006-07-10,37.8100
2006-07-11,37.8100
2006-07-12,37.8500
2006-07-13,37.8700
2006-07-14,38.0200
2006-07-17,38.1700
2006-07-18,38.1600
2006-07-19,38.1100
2006-07-20,37.9700
2006-07-21,37.9700
2006-07-24,37.9900
2006-07-25,38.0100
2006-07-26,37.9600
2006-07-27,37.7800
2006-07-28,37.9200
2006-07-31,37.8300
2006-08-01,37.9000
2006-08-02,37.8500
2006-08-03,37.8800
2006-08-04,37.7400
2006-08-07,37.7100
2006-08-08,37.5600
2006-08-09,37.5300
2006-08-10,37.5000
2006-08-11,37.3200
2006-08-14,37.3500
2006-08-15,37.3900
2006-08-16,37.3700
2006-08-17,37.5400
2006-08-18,37.5300
2006-08-21,37.4600
2006-08-22,37.6100
2006-08-23,37.5900
2006-08-24,37.6500
2006-08-25,37.6700
2006-08-28,37.6500
2006-08-29,37.5600
2006-08-30,37.5800
2006-08-31,37.5600
2006-09-01,37.4800
2006-09-04,
2006-09-05,37.3500
2006-09-06,37.3500
2006-09-07,37.3500
2006-09-08,37.4400
2006-09-11,37.4900
2006-09-12,37.4200
2006-09-13,37.3500
2006-09-14,37.3000
2006-09-15,37.2400
2006-09-18,37.2700
2006-09-19,37.4200
2006-09-20,37.7800
2006-09-21,37.4200
2006-09-22,37.3300
2006-09-25,37.4600
2006-09-26,37.4900
2006-09-27,37.5300
2006-09-28,37.5100
2006-09-29,37.5600
2006-10-02,37.5900
2006-10-03,37.5500
2006-10-04,37.5800
2006-10-05,37.5700
2006-10-06,37.5100
2006-10-09,
2006-10-10,37.4600
2006-10-11,37.4200
2006-10-12,37.4800
2006-10-13,37.4400
2006-10-16,37.4000
2006-10-17,37.3300
2006-10-18,37.3700
2006-10-19,37.2800
2006-10-20,37.2800
2006-10-23,37.2600
2006-10-24,37.2000
2006-10-25,37.0700
2006-10-26,36.9800
2006-10-27,36.7000
2006-10-30,36.7300
2006-10-31,36.7100
2006-11-01,36.6600
2006-11-02,36.6700
2006-11-03,36.7100
2006-11-06,36.7000
2006-11-07,36.6400
2006-11-08,36.6800
2006-11-09,36.6400
2006-11-10,36.5800
2006-11-13,36.5200
2006-11-14,36.4000
2006-11-15,36.5100
2006-11-16,36.5100
2006-11-17,36.5700
2006-11-20,36.6000
2006-11-21,36.5700
2006-11-22,36.5500
2006-11-23,
2006-11-24,36.5000
2006-11-27,36.4100
2006-11-28,36.2500
2006-11-29,35.9900
2006-11-30,35.8600
2006-12-01,35.8000
2006-12-04,35.7500
2006-12-05,35.5400
2006-12-06,35.6500
2006-12-07,35.5500
2006-12-08,35.5500
2006-12-11,35.5600
2006-12-12,35.2700
2006-12-13,35.2300
2006-12-14,35.1900
2006-12-15,35.1900
2006-12-18,35.8100
2006-12-19,35.9200
2006-12-20,36.1000
2006-12-21,36.5000
2006-12-22,36.3100
2006-12-25,
2006-12-26,35.8700
2006-12-27,35.7700
2006-12-28,35.2200
2006-12-29,36.1000
2007-01-01,
2007-01-02,35.5000
2007-01-03,35.4500
2007-01-04,35.7000
2007-01-05,35.7000
2007-01-08,35.5000
2007-01-09,35.8900
2007-01-10,35.9600
2007-01-11,35.8600
2007-01-12,35.8800
2007-01-15,
2007-01-16,35.7900
2007-01-17,35.6500
2007-01-18,35.2000
2007-01-19,35.1700
2007-01-22,35.0300
2007-01-23,35.0000
2007-01-24,35.1900
2007-01-25,34.0700
2007-01-26,33.4000
2007-01-29,34.0000
2007-01-30,34.2500
2007-01-31,34.7800
2007-02-01,35.1300
2007-02-02,34.9200
2007-02-05,34.4800
2007-02-06,34.0800
2007-02-07,34.1800
2007-02-08,34.2200
2007-02-09,33.6000
2007-02-12,33.6000
2007-02-13,33.4000
2007-02-14,33.3600
2007-02-15,33.3300
2007-02-16,33.2100
2007-02-19,
2007-02-20,33.6300
2007-02-21,33.7000
2007-02-22,33.8200
2007-02-23,33.5200
2007-02-26,33.7700
2007-02-27,34.1300
2007-02-28,33.8000
2007-03-01,33.6800
2007-03-02,33.5600
2007-03-05,33.1300
2007-03-06,32.6500
2007-03-07,32.7000
2007-03-08,33.0500
2007-03-09,32.7100
2007-03-12,32.8200
2007-03-13,32.9100
2007-03-14,32.8500
2007-03-15,32.9000
2007-03-16,32.8000
2007-03-19,32.9500
2007-03-20,32.7500
2007-03-21,31.9000
2007-03-22,31.8000
2007-03-23,32.1000
2007-03-26,32.4500
2007-03-27,31.9200
2007-03-28,31.9500
2007-03-29,32.3000
2007-03-30,32.2500
2007-04-02,32.4500
2007-04-03,32.4500
2007-04-04,32.1700
2007-04-05,32.2000
2007-04-06,32.4300
2007-04-09,32.4000
2007-04-10,32.6000
2007-04-11,32.1900
2007-04-12,32.3300
2007-04-13,32.4000
2007-04-16,32.5500
2007-04-17,32.4000
2007-04-18,32.3000
2007-04-19,32.4900
2007-04-20,32.3500
2007-04-23,32.4000
2007-04-24,32.5800
2007-04-25,32.2000
2007-04-26,32.3500
2007-04-27,32.8000
2007-04-30,32.8000
2007-05-01,32.9500
2007-05-02,32.6500
2007-05-03,32.8200
2007-05-04,32.5500
2007-05-07,32.5100
2007-05-08,32.6500
2007-05-09,32.6500
2007-05-10,32.5300
2007-05-11,32.7500
2007-05-14,33.3500
2007-05-15,33.0800
2007-05-16,33.4000
2007-05-17,33.1600
2007-05-18,32.8700
2007-05-21,32.9000
2007-05-22,32.8000
2007-05-23,32.6800
2007-05-24,32.7300
2007-05-25,32.5500
2007-05-28,
2007-05-29,32.7800
2007-05-30,32.6000
2007-05-31,33.0300
2007-06-01,32.9000
2007-06-04,32.8100
2007-06-05,32.7500
2007-06-06,32.7100
2007-06-07,32.5900
2007-06-08,32.6000
2007-06-11,32.3800
2007-06-12,32.4000
2007-06-13,32.4500
2007-06-14,32.4000
2007-06-15,32.5000
2007-06-18,32.4300
2007-06-19,32.1500
2007-06-20,32.2100
2007-06-21,32.2000
2007-06-22,32.1800
2007-06-25,32.1500
2007-06-26,31.9800
2007-06-27,31.5500
2007-06-28,31.6500
2007-06-29,31.6800
2007-07-02,31.6500
2007-07-03,31.7000
2007-07-04,
2007-07-05,31.0600
2007-07-06,31.2800
2007-07-09,31.6000
2007-07-10,31.2600
2007-07-11,30.5200
2007-07-12,30.9000
2007-07-13,30.4200
2007-07-16,29.8500
2007-07-17,30.0500
2007-07-18,30.1900
2007-07-19,30.0600
2007-07-20,29.7000
2007-07-23,29.2800
2007-07-24,29.5000
2007-07-25,30.0800
2007-07-26,29.5000
2007-07-27,29.7500
2007-07-30,29.8000
2007-07-31,29.9700
2007-08-01,29.8200
2007-08-02,29.8000
2007-08-03,29.9300
2007-08-06,30.0300
2007-08-07,30.2300
2007-08-08,30.7700
2007-08-09,31.1000
2007-08-10,31.4800
2007-08-13,31.2800
2007-08-14,31.7400
2007-08-15,32.4000
2007-08-16,33.0000
2007-08-17,33.1700
2007-08-20,32.7500
2007-08-21,32.8500
2007-08-22,32.4300
2007-08-23,32.4800
2007-08-24,32.9500
2007-08-27,32.8500
2007-08-28,32.6000
2007-08-29,32.7000
2007-08-30,32.4500
2007-08-31,32.5000
2007-09-03,32.5000
2007-09-04,32.5000
2007-09-05,32.4500
2007-09-06,32.5000
2007-09-07,32.4500
2007-09-10,32.4600
2007-09-11,32.1500
2007-09-12,32.1000
2007-09-13,32.0500
2007-09-14,31.9000
2007-09-17,32.1500
2007-09-18,31.8800
2007-09-19,32.0000
2007-09-20,31.8500
2007-09-21,31.7000
2007-09-24,31.7500
2007-09-25,31.8000
2007-09-26,31.5000
2007-09-27,31.5900
2007-09-28,31.8500
2007-10-01,31.8000
2007-10-02,31.6500
2007-10-03,31.5900
2007-10-04,31.6500
2007-10-05,31.5300
2007-10-08,31.5300
2007-10-09,31.4100
2007-10-10,31.4000
2007-10-11,31.4200
2007-10-12,31.4500
2007-10-15,31.4600
2007-10-16,31.4000
2007-10-17,31.4500
2007-10-18,31.4900
2007-10-19,31.4800
2007-10-22,31.4600
2007-10-23,31.4900
2007-10-24,31.5000
2007-10-25,31.5000
2007-10-26,31.7000
2007-10-29,31.7100
2007-10-30,31.5500
2007-10-31,31.4500
2007-11-01,31.6000
2007-11-02,31.7300
2007-11-05,31.6100
2007-11-06,31.3600
2007-11-07,31.6000
2007-11-08,31.5300
2007-11-09,31.5000
2007-11-12,
2007-11-13,31.5300
2007-11-14,31.4000
2007-11-15,31.5500
2007-11-16,31.5300
2007-11-19,31.4800
2007-11-20,31.5000
2007-11-21,31.4300
2007-11-22,31.4300
2007-11-23,31.1000
2007-11-26,31.1000
2007-11-27,31.1000
2007-11-28,30.8000
2007-11-29,30.8000
2007-11-30,30.6200
2007-12-03,30.6200
2007-12-04,30.4700
2007-12-05,30.3000
2007-12-06,30.1500
2007-12-07,30.2800
2007-12-10,29.9000
2007-12-11,30.2500
2007-12-12,30.1400
2007-12-13,30.1000
2007-12-14,30.0500
2007-12-17,30.2500
2007-12-18,30.2500
2007-12-19,30.4800
2007-12-20,30.4200
2007-12-21,30.1000
2007-12-24,30.1500
2007-12-25,
2007-12-26,30.0500
2007-12-27,29.8000
2007-12-28,29.9000
2007-12-31,29.5000
2008-01-01,
2008-01-02,29.8500
2008-01-03,29.8300
2008-01-04,29.7000
2008-01-07,29.7500
2008-01-08,29.7000
2008-01-09,29.5500
2008-01-10,29.3600
2008-01-11,29.4500
2008-01-14,29.6500
2008-01-15,29.8000
2008-01-16,29.6000
2008-01-17,30.1000
2008-01-18,30.8000
2008-01-21,
2008-01-22,30.6500
2008-01-23,31.0000
2008-01-24,31.0900
2008-01-25,31.1200
2008-01-28,31.3800
2008-01-29,31.3500
2008-01-30,31.4500
2008-01-31,31.2200
2008-02-01,31.0500
2008-02-04,30.9100
2008-02-05,31.1100
2008-02-06,31.0100
2008-02-07,31.4300
2008-02-08,31.3000
2008-02-11,31.8300
2008-02-12,32.0800
2008-02-13,32.0300
2008-02-14,31.9200
2008-02-15,31.5600
