日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-01-19,300725,43.73,42.65,43.92,42.54,142937,619351334.0,3.14,-3.02,-1.33,7.05
2026-01-20,300725,42.9,42.5,43.32,42.02,101462,435045436.0,3.05,-0.35,-0.15,5.01
2026-01-21,300725,42.27,42.68,43.42,41.99,96059,414142217.0,3.36,0.42,0.18,4.74
2026-01-22,300725,42.22,42.44,43.07,42.2,81303,347813223.0,2.04,-0.56,-0.24,4.01
2026-01-23,300725,42.74,43.69,43.82,42.6,107673,471397346.0,2.87,2.95,1.25,5.31
2026-01-26,300725,43.56,42.4,43.76,42.2,117594,505093056.0,3.57,-2.95,-1.29,5.8
2026-01-27,300725,42.71,41.84,42.97,40.93,100395,419465897.0,4.81,-1.32,-0.56,4.95
2026-01-28,300725,41.86,40.95,41.91,40.87,71216,295697958.0,2.49,-2.13,-0.89,3.51
2026-01-29,300725,40.86,41.52,42.51,40.34,104891,440783932.0,5.3,1.39,0.57,5.17
2026-01-30,300725,41.45,40.94,42.18,40.4,84249,348507648.0,4.29,-1.4,-0.58,4.16
2026-02-02,300725,40.71,39.87,41.25,39.87,64535,263894847.0,3.37,-2.61,-1.07,3.18
2026-02-03,300725,40.3,40.86,40.95,39.82,54780,223474942.0,2.83,2.48,0.99,2.7
2026-02-04,300725,40.58,41.22,41.33,40.31,61375,251900979.0,2.5,0.88,0.36,3.03
2026-02-05,300725,41.11,40.82,41.42,40.65,57947,238855822.0,1.87,-0.97,-0.4,2.86
2026-02-06,300725,40.52,40.83,41.49,40.21,52287,215673717.0,3.14,0.02,0.01,2.58
2026-02-09,300725,41.38,41.25,41.41,40.78,53134,219818515.0,1.54,1.03,0.42,2.62
2026-02-10,300725,41.12,41.46,41.75,40.97,63735,265647725.0,1.89,0.51,0.21,3.14
2026-02-11,300725,41.26,41.09,41.49,41.03,40081,166275762.0,1.11,-0.89,-0.37,1.98
2026-02-12,300725,41.21,41.2,41.59,41.08,47568,197945260.0,1.24,0.27,0.11,2.35
2026-02-13,300725,41.1,40.46,41.38,40.44,54332,223743010.0,2.28,-1.8,-0.74,2.68
2026-02-24,300725,40.8,39.91,41.01,39.9,62080,250906553.0,2.74,-1.36,-0.55,3.06
2026-02-25,300725,40.02,40.29,40.42,39.88,44733,181198437.0,1.35,0.95,0.38,2.21
2026-02-26,300725,40.29,39.7,40.29,39.56,55514,222823606.0,1.81,-1.46,-0.59,2.74
2026-02-27,300725,39.6,39.89,40.01,39.57,39252,157472609.0,1.11,0.48,0.19,1.94
2026-03-02,300725,39.32,37.89,39.52,37.82,100464,387902853.0,4.26,-5.01,-2.0,4.96
2026-03-03,300725,38.05,36.41,38.29,36.22,92178,343946389.0,5.46,-3.91,-1.48,4.55
2026-03-04,300725,36.22,36.1,36.62,35.64,74832,272102397.0,2.69,-0.85,-0.31,3.69
2026-03-05,300725,36.65,36.34,36.81,36.09,49067,180202481.0,1.99,0.66,0.24,2.42
2026-03-06,300725,36.22,37.18,37.31,36.08,56002,208893432.0,3.38,2.31,0.84,2.76
2026-03-09,300725,36.52,36.61,36.79,35.8,65120,237760960.0,2.66,-1.53,-0.57,3.21
2026-03-10,300725,37.11,37.51,37.62,37.02,53501,201217000.0,1.64,2.46,0.9,2.64
2026-03-11,300725,37.5,37.25,37.72,37.19,50650,190761883.0,1.41,-0.69,-0.26,2.5
2026-03-12,300725,37.21,37.45,37.59,36.76,53308,200444443.0,2.23,0.54,0.2,2.63
2026-03-13,300725,37.36,37.23,37.77,37.08,46245,174105269.0,1.84,-0.59,-0.22,2.28
2026-03-16,300725,37.11,37.14,37.25,36.72,47652,177572431.0,1.42,-0.24,-0.09,2.35
2026-03-17,300725,37.18,36.94,37.91,36.92,57831,217894271.0,2.67,-0.54,-0.2,2.85
2026-03-18,300725,36.94,37.32,37.34,36.64,39281,146538539.0,1.89,1.03,0.38,1.94
2026-03-19,300725,36.83,36.43,37.26,36.26,48498,179086695.0,2.68,-2.38,-0.89,2.39
2026-03-20,300725,36.54,35.13,36.78,35.13,68425,245947505.0,4.53,-3.57,-1.3,3.38
2026-03-23,300725,34.35,32.82,34.71,32.52,80626,272904095.0,6.23,-6.58,-2.31,3.98
2026-03-24,300725,33.43,34.08,34.2,33.2,58866,199679830.0,3.05,3.84,1.26,2.9
2026-03-25,300725,34.19,34.22,34.47,34.01,38375,132584230.0,1.35,0.41,0.14,1.89
2026-03-26,300725,34.06,33.78,34.79,33.68,40224,138530246.0,3.24,-1.29,-0.44,1.98
2026-03-27,300725,33.38,35.46,35.62,33.31,84591,297594958.0,6.84,4.97,1.68,4.17
2026-03-30,300725,35.2,35.95,36.3,35.02,62258,224766480.0,3.61,1.38,0.49,3.07
2026-03-31,300725,35.94,35.97,37.14,35.87,72996,268447474.0,3.53,0.06,0.02,3.6
2026-04-01,300725,36.62,38.01,38.01,36.04,127382,479615674.0,5.48,5.67,2.04,6.28
2026-04-02,300725,37.55,37.97,38.58,37.41,121475,464917501.0,3.08,-0.11,-0.04,5.99
2026-04-03,300725,37.82,36.82,37.97,36.82,89481,335936508.0,3.03,-3.03,-1.15,4.41
2026-04-07,300725,36.82,36.82,37.62,36.21,61525,228828642.0,3.83,0.0,0.0,3.04
2026-04-08,300725,37.57,37.38,37.63,36.84,75183,282085668.0,2.15,1.52,0.56,3.71
2026-04-09,300725,36.95,37.13,38.42,36.9,86738,328762017.0,4.07,-0.67,-0.25,4.28
2026-04-10,300725,37.23,37.71,38.71,37.12,92823,354474112.0,4.28,1.56,0.58,4.58
2026-04-13,300725,37.48,37.49,37.76,37.1,47574,179525584.0,1.75,-0.58,-0.22,2.35
2026-04-14,300725,37.68,38.51,38.54,37.44,77209,296064710.0,2.93,2.72,1.02,3.81
2026-04-15,300725,39.25,38.67,39.45,38.17,94176,367790492.0,3.32,0.42,0.16,4.65
2026-04-16,300725,38.73,38.28,38.87,38.07,67772,261454445.0,2.07,-1.01,-0.39,3.34
2026-04-17,300725,38.1,37.78,38.28,37.47,53442,203487501.0,2.12,-1.31,-0.5,2.64
2026-04-20,300725,37.61,38.4,38.94,37.52,72819,279592009.0,3.76,1.64,0.62,3.59
2026-04-21,300725,38.3,37.7,38.52,37.38,56869,216200322.0,2.97,-1.82,-0.7,2.81
2026-04-22,300725,38.52,38.68,39.1,38.01,101257,393345323.0,2.89,2.6,0.98,5.0
2026-04-23,300725,38.3,38.18,38.88,38.14,89683,347011654.0,1.91,-1.29,-0.5,4.42
2026-04-24,300725,37.84,37.89,38.49,37.52,73690,281819946.0,2.54,-0.76,-0.29,3.64
2026-04-27,300725,37.91,38.44,38.47,37.72,57444,221080502.0,1.98,1.45,0.55,2.83
2026-04-28,300725,38.66,40.42,40.71,38.6,184112,741464439.0,5.49,5.15,1.98,9.08
2026-04-29,300725,39.8,39.73,39.98,38.97,113333,452322768.0,2.5,-1.71,-0.69,5.59
2026-04-30,300725,39.49,39.57,40.12,39.22,89114,355410367.0,2.27,-0.4,-0.16,4.4
2026-05-06,300725,39.6,39.81,40.06,39.41,96920,388363939.0,1.64,0.61,0.24,4.78
2026-05-07,300725,39.81,39.39,40.23,39.07,99080,393838594.0,2.91,-1.06,-0.42,4.89
2026-05-08,300725,39.24,38.62,39.5,38.6,84622,331341559.0,2.28,-1.95,-0.77,4.17
2026-05-11,300725,38.53,40.43,40.44,38.04,168028,663340804.0,6.21,4.69,1.81,8.29
2026-05-12,300725,40.02,39.92,40.7,39.78,112204,453654931.0,2.28,-1.26,-0.51,5.54
2026-05-13,300725,39.97,39.63,40.45,39.52,71756,286858688.0,2.33,-0.73,-0.29,3.54
2026-05-14,300725,39.41,37.4,39.72,37.4,113309,439366775.0,5.85,-5.63,-2.23,5.59
2026-05-15,300725,37.4,37.72,38.6,37.37,88284,338048371.0,3.29,0.86,0.32,4.36
2026-05-18,300725,37.72,36.95,37.84,36.62,61038,227940891.0,3.23,-2.04,-0.77,3.01
2026-05-19,300725,36.88,37.13,37.68,36.51,59492,222008148.0,3.17,0.49,0.18,2.93
2026-05-20,300725,36.93,37.2,37.66,36.23,70623,262337008.0,3.85,0.19,0.07,3.48
2026-05-21,300725,37.2,37.35,39.1,37.08,112940,433920435.0,5.43,0.4,0.15,5.57
2026-05-22,300725,37.91,37.36,38.14,36.54,73497,275663430.0,4.28,0.03,0.01,3.63
2026-05-25,300725,36.98,36.72,37.65,36.31,69590,258127641.0,3.59,-1.71,-0.64,3.43
2026-05-26,300725,36.71,36.6,36.71,35.54,59479,216623514.0,3.19,-0.33,-0.12,2.93
2026-05-27,300725,36.52,36.12,36.72,35.62,56610,206199984.0,3.01,-1.31,-0.48,2.79
2026-05-28,300725,36.07,35.96,36.28,35.3,57471,207491011.0,2.71,-0.44,-0.16,2.84
2026-05-29,300725,35.96,35.01,36.6,34.8,81412,290306826.0,5.01,-2.64,-0.95,4.02
2026-06-01,300725,35.13,34.89,35.58,34.72,55707,196911625.0,2.46,-0.34,-0.12,2.75
2026-06-02,300725,34.83,34.03,34.83,33.72,55716,192104800.0,3.18,-2.46,-0.86,2.75
2026-06-03,300725,34.08,34.22,35.02,33.7,56613,196531172.0,3.88,0.56,0.19,2.79
2026-06-04,300725,34.16,33.3,34.47,33.05,49931,169241041.0,4.15,-2.69,-0.92,2.46
2026-06-05,300725,34.02,32.96,34.16,32.83,52013,174283195.0,3.99,-1.02,-0.34,2.57
2026-06-08,300725,32.55,31.36,33.12,30.72,76041,243921255.0,7.28,-4.85,-1.6,3.75
2026-06-09,300725,31.28,31.71,31.88,31.03,44840,142458909.0,2.71,1.12,0.35,2.21
2026-06-10,300725,31.55,31.97,32.3,31.2,45631,145476174.0,3.47,0.82,0.26,2.25
2026-06-11,300725,31.99,31.25,32.17,30.9,38922,121866939.0,3.97,-2.25,-0.72,1.92
2026-06-12,300725,31.84,32.05,32.4,31.22,48326,154264329.0,3.78,2.56,0.8,2.38
2026-06-15,300725,32.2,32.1,32.25,31.81,45051,144215262.0,1.37,0.16,0.05,2.22
2026-06-16,300725,32.0,32.08,32.18,31.57,43371,138182813.0,1.9,-0.06,-0.02,2.14
2026-06-17,300725,31.91,32.1,32.29,31.79,34943,111830023.0,1.56,0.06,0.02,1.72
2026-06-18,300725,31.99,33.21,33.67,31.78,77470,255178564.0,5.89,3.46,1.11,3.82
2026-06-22,300725,32.88,33.75,33.75,32.02,77165,252973739.0,5.21,1.63,0.54,3.81
2026-06-23,300725,33.72,34.22,34.85,33.15,94483,324535434.0,5.04,1.39,0.47,4.66
2026-06-24,300725,34.01,35.45,35.89,34.0,128807,453748602.0,5.52,3.59,1.23,6.35
2026-06-25,300725,34.8,34.59,35.33,33.66,110568,381311522.0,4.71,-2.43,-0.86,5.45
2026-06-26,300725,34.2,33.51,35.3,33.38,77446,265204526.0,5.55,-3.12,-1.08,3.82
2026-06-29,300725,33.67,36.18,36.72,33.47,152585,542131305.0,9.7,7.97,2.67,7.53
2026-06-30,300725,35.68,36.6,36.61,35.18,126193,452711410.0,3.95,1.16,0.42,6.23
2026-07-01,300725,36.08,37.88,37.97,35.1,159391,584738025.0,7.84,3.5,1.28,7.86
2026-07-02,300725,37.66,36.79,38.83,36.78,130339,489233460.0,5.41,-2.88,-1.09,6.43
2026-07-03,300725,37.28,37.33,37.8,36.28,106110,393045575.0,4.13,1.47,0.54,5.23
2026-07-06,300725,36.89,37.45,38.7,36.62,149384,566989981.0,5.57,0.32,0.12,7.37
2026-07-07,300725,36.9,36.51,37.8,36.3,108189,399569576.0,4.01,-2.51,-0.94,5.34
2026-07-08,300725,36.52,35.61,37.2,35.55,90826,328585483.0,4.52,-2.47,-0.9,4.48
2026-07-09,300725,35.08,36.3,37.28,34.8,99314,360581247.0,6.96,1.94,0.69,4.9
2026-07-10,300725,36.07,38.28,39.31,35.6,186155,707352835.0,10.22,5.45,1.98,9.18
2026-07-13,300725,38.4,38.5,39.34,38.1,177407,687347905.0,3.24,0.57,0.22,8.75
2026-07-14,300725,38.03,41.0,41.0,37.81,250723,1000025821.0,8.29,6.49,2.5,12.37
2026-07-15,300725,40.3,41.0,44.19,40.13,391009,1649775440.0,9.9,0.0,0.0,19.29
2026-07-16,300725,41.0,41.81,42.6,39.33,297089,1222778446.0,7.98,1.98,0.81,14.66
2026-07-17,300725,41.12,36.89,41.4,36.83,287728,1104789253.0,10.93,-11.77,-4.92,14.19
2026-07-20,300725,36.5,38.35,39.0,36.13,199747,755993990.0,7.78,3.96,1.46,9.85
2026-07-21,300725,38.8,39.0,39.03,36.43,195178,738497588.0,6.78,1.69,0.65,9.63
2026-07-22,300725,38.59,39.24,41.18,38.42,197367,787425061.0,7.08,0.62,0.24,9.74
2026-07-23,300725,38.78,38.8,39.9,37.97,144461,560559141.0,4.92,-1.12,-0.44,7.13
2026-07-24,300725,38.4,37.46,39.45,37.42,138897,532226964.0,5.23,-3.45,-1.34,6.85
2026-07-27,300725,37.46,38.8,39.4,37.12,148480,571975869.0,6.09,3.58,1.34,7.32
2026-07-28,300725,38.28,37.5,38.98,37.19,128721,486865643.0,4.61,-3.35,-1.3,6.35
2026-07-29,300725,37.77,38.11,38.96,37.39,142827,545717920.0,4.19,1.63,0.61,7.05
2026-07-30,300725,37.7,35.8,37.99,35.58,171946,627985916.0,6.32,-6.06,-2.31,8.48
2026-07-31,300725,35.58,36.62,37.35,35.51,133075,490271680.0,5.14,2.29,0.82,6.56
2026-08-03,300725,36.33,36.2,37.5,36.03,96896,354024361.0,4.01,-1.15,-0.42,4.78
2026-08-04,300725,37.11,40.24,40.3,37.08,276481,1085311447.0,8.9,11.16,4.04,13.64
2026-08-05,300725,39.8,40.85,40.95,39.6,187000,758858417.0,3.35,1.52,0.61,9.22
2026-08-06,300725,40.9,40.12,41.66,39.8,136534,549704367.0,4.55,-1.79,-0.73,6.74
2026-08-07,300725,40.26,47.5,47.86,40.12,478728,2127551288.0,19.29,18.39,7.38,23.62
2026-08-10,300725,48.14,50.0,51.65,48.14,316731,1588892023.7,7.39,5.26,2.5,15.62
